x,Gene
11886,SLC2A4RG
11887,SLC30A4
11888,SLC30A6
11889,SLC30A7
11890,SLC30A9
11891,SLC31A1
11892,SLC32A1
11893,SLC33A1
11894,SLC35A1
11895,SLC35A3
11896,SLC35B2
11897,SLC35B4
11898,SLC35C1
11899,SLC35D1
11900,SLC35D2
11901,SLC35D3
11902,SLC35E1
11903,SLC35E2
11904,SLC35F2
11905,SLC35F3
11906,SLC35F5
11907,SLC35G5
11908,SLC35G6
11909,SLC36A1
11910,SLC37A1
11911,SLC37A3
11912,SLC38A1
11913,SLC38A11
11914,SLC38A2
11915,SLC39A10
11916,SLC39A13
11917,SLC39A2
11918,SLC39A6
11919,SLC39A7
11920,SLC39A8
11921,SLC39A9
11922,SLC40A1
11923,SLC41A1
11924,SLC44A4
11925,SLC44A5
11926,SLC45A2
11927,SLC45A3
11928,SLC4A1AP
11929,SLC4A4
11930,SLC4A7
11931,SLC50A1
11932,SLC52A3
11933,SLC5A1
11934,SLC5A3
11935,SLC5A4
11936,SLC6A8
11937,SLC7A2
11938,SLC7A5
11939,SLC7A6OS
11940,SLC7A8
11941,SLC9A2
11942,SLC9A3
11943,SLC9A3R1
11944,SLC9A3R2
11945,SLC9A7
11946,SLCO1A2
11947,SLCO1B3
11948,SLCO1B7
11949,SLCO5A1
11950,SLFN5
11951,SLIRP
11952,SLIT2
11953,SLK
11954,SLMAP
11955,SLMO2
11956,SLN
11957,SLPI
11958,SLTM
11959,SLU7
11960,SLURP1
11961,SLX1B
11962,SMAD2
11963,SMAD4
11964,SMAD5
11965,SMAD6
11966,SMAD7
11967,SMAD9
11968,SMAP1
11969,SMAP2
11970,SMARCA1
11971,SMARCA2
11972,SMARCA5
11973,SMARCAD1
11974,SMARCAL1
11975,SMARCB1
11976,SMARCC1
11977,SMARCC2
11978,SMARCD2
11979,SMARCD3
11980,SMARCE1
11981,SMC1A
11982,SMC2
11983,SMC2-AS1
11984,SMC3
11985,SMC4
11986,SMC5
11987,SMC6
11988,SMCHD1
11989,SMCO3
11990,SMCO4
11991,SMDT1
11992,SMEK1
11993,SMEK2
11994,SMG1
11995,SMG5
11996,SMG7
11997,SMIM1
11998,SMIM10
11999,SMIM13
12000,SMIM14
12001,SMIM15
12002,SMIM18
12003,SMIM2
12004,SMIM20
12005,SMIM22
12006,SMIM3
12007,SMIM4
12008,SMIM6
12009,SMIM7
12010,SMIM8
12011,SMKR1
12012,SMN1
12013,SMN2
12014,SMNDC1
12015,SMOC1
12016,SMPD1
12017,SMPDL3A
12018,SMPX
12019,SMR3A
12020,SMR3B
12021,SMS
12022,SMU1
12023,SMURF2
12024,SMYD2
12025,SMYD3
12026,SNAI1
12027,SNAI2
12028,SNAI3
12029,SNAP23
12030,SNAP29
12031,SNAP91
12032,SNAPC1
12033,SNAPC2
12034,SNAPC3
12035,SNAPIN
12036,SNCA
12037,SNCB
12038,SNCG
12039,SND1
12040,SND1-IT1
12041,SNF8
12042,SNHG18
12043,SNHG19
12044,SNHG8
12045,SNHG9
12046,SNIP1
12047,SNN
12048,SNPH
12049,SNRNP200
12050,SNRNP27
12051,SNRNP35
12052,SNRNP48
12053,SNRNP70
12054,SNRPA
12055,SNRPA1
12056,SNRPB
12057,SNRPB2
12058,SNRPC
12059,SNRPD1
12060,SNRPD2
12061,SNRPD3
12062,SNRPE
12063,SNRPF
12064,SNRPG
12065,SNRPN
12066,SNTA1
12067,SNTB1
12068,SNTB2
12069,SNURF
12070,SNW1
12071,SNX1
12072,SNX12
12073,SNX13
12074,SNX14
12075,SNX16
12076,SNX19
12077,SNX2
12078,SNX21
12079,SNX22
12080,SNX25
12081,SNX27
12082,SNX29P2
12083,SNX3
12084,SNX33
12085,SNX4
12086,SNX5
12087,SNX6
12088,SNX7
12089,SNX9
12090,SOAT1
12091,SOBP
12092,SOCS1
12093,SOCS2
12094,SOCS3
12095,SOCS5
12096,SOD1
12097,SOD2
12098,SOD3
12099,SON
12100,SORBS1
12101,SORBS2
12102,SORBS3
12103,SORD
12104,SORL1
12105,SOS1
12106,SOS2
12107,SOST
12108,SOWAHA
12109,SOWAHC
12110,SOWAHD
12111,SOX1
12112,SOX11
12113,SOX12
12114,SOX14
12115,SOX15
12116,SOX17
12117,SOX18
12118,SOX2
12119,SOX21
12120,SOX21-AS1
12121,SOX3
12122,SOX4
12123,SOX7
12124,SOX8
12125,SOX9
12126,SP1
12127,SP100
12128,SP110
12129,SP140L
12130,SP3
12131,SP4
12132,SP5
12133,SP6
12134,SP8
12135,SP9
12136,SPACA4
12137,SPACA6P-AS
12138,SPAG11A
12139,SPAG9
12140,SPANXA2-OT1
12141,SPANXB2
12142,SPANXD
12143,SPANXN1
12144,SPANXN3
12145,SPARC
12146,SPARCL1
12147,SPATA25
12148,SPATA2L
12149,SPATA31A1
12150,SPATA31A6
12151,SPATA32
12152,SPATA45
12153,SPATA6
12154,SPATC1L
12155,SPATS2
12156,SPATS2L
12157,SPCS1
12158,SPCS2
12159,SPCS3
12160,SPDEF
12161,SPDYA
12162,SPDYE1
12163,SPDYE2
12164,SPDYE3
12165,SPDYE4
12166,SPDYE5
12167,SPDYE6
12168,SPECC1L
12169,SPECC1L-ADORA2A
12170,SPEN
12171,SPG11
12172,SPG20
12173,SPG21
12174,SPHAR
12175,SPI1
12176,SPICE1
12177,SPIDR
12178,SPIN1
12179,SPIN2A
12180,SPIN2B
12181,SPIN3
12182,SPIN4
12183,SPINK1
12184,SPINK13
12185,SPINK14
12186,SPINK2
12187,SPINK5
12188,SPINK8
12189,SPINK9
12190,SPINT1
12191,SPINT2
12192,SPIRE1
12193,SPNS1
12194,SPNS2
12195,SPOCK1
12196,SPOCK3
12197,SPON2
12198,SPOPL
12199,SPP1
12200,SPPL2B
12201,SPPL2C
12202,SPR
12203,SPRED1
12204,SPRR1A
12205,SPRR1B
12206,SPRR2B
12207,SPRR2D
12208,SPRR2E
12209,SPRR2F
12210,SPRR2G
12211,SPRR4
12212,SPRY1
12213,SPRY2
12214,SPRY4
12215,SPRY4-IT1
12216,SPSB1
12217,SPSB3
12218,SPTAN1
12219,SPTBN1
12220,SPTLC1
12221,SPTSSA
12222,SPTSSB
12223,SPTY2D1
12224,SQLE
12225,SQRDL
12226,SQSTM1
12227,SRC
12228,SRCAP
12229,SRCIN1
12230,SRD5A2
12231,SREBF1
12232,SREK1
12233,SRF
12234,SRFBP1
12235,SRGAP2B
12236,SRGAP2C
12237,SRGAP3-AS4
12238,SRGN
12239,SRI
12240,SRM
12241,SRP14
12242,SRP14-AS1
12243,SRP19
12244,SRP54
12245,SRP68
12246,SRP72
12247,SRP9
12248,SRPK2
12249,SRPK3
12250,SRPR
12251,SRPRB
12252,SRPX
12253,SRPX2
12254,SRRM1
12255,SRRM2
12256,SRRM5
12257,SRRT
12258,SRSF1
12259,SRSF10
12260,SRSF11
12261,SRSF2
12262,SRSF3
12263,SRSF4
12264,SRSF5
12265,SRSF6
12266,SRSF7
12267,SRSF8
12268,SRSF9
12269,SRXN1
12270,SS18
12271,SS18L2
12272,SSB
12273,SSBP1
12274,SSBP3
12275,SSBP4
12276,SSC5D
12277,SSFA2
12278,SSNA1
12279,SSPN
12280,SSR1
12281,SSR3
12282,SSR4
12283,SSRP1
12284,SSSCA1
12285,SST
12286,SSTR1
12287,SSTR4
12288,SSTR5
12289,ST13
12290,ST14
12291,ST20
12292,ST20-MTHFS
12293,ST3GAL5-AS1
12294,ST6GAL1
12295,ST8SIA6
12296,STAC
12297,STAC2
12298,STAC3
12299,STAG1
12300,STAG2
12301,STAG3L5P-PVRIG2P-PILRB
12302,STAM2
12303,STAP1
12304,STAP2
12305,STARD3NL
12306,STARD4
12307,STARD7
12308,STAT1
12309,STAT2
12310,STAT3
12311,STAT5B
12312,STAT6
12313,STAU1
12314,STAU2
12315,STC1
12316,STC2
12317,STEAP1
12318,STEAP1B
12319,STEAP2
12320,STEAP4
12321,STH
12322,STIM2
12323,STIP1
12324,STK17A
12325,STK17B
12326,STK24
12327,STK38
12328,STK38L
12329,STK39
12330,STK4
12331,STMN1
12332,STMN2
12333,STOM
12334,STON1
12335,STON1-GTF2A1L
12336,STON2
12337,STRA13
12338,STRADB
12339,STRAP
12340,STRBP
12341,STRN
12342,STRN3
12343,STRN4
12344,STT3A
12345,STT3B
12346,STUB1
12347,STX11
12348,STX12
12349,STX16
12350,STX16-NPEPL1
12351,STX17
12352,STX19
12353,STX6
12354,STX8
12355,STXBP3
12356,STXBP5
12357,STYX
12358,STYXL1
12359,SUB1
12360,SUCLG2
12361,SUDS3
12362,SUGT1
12363,SULF1
12364,SULT1A4
12365,SULT1C2
12366,SULT1C3
12367,SULT1C4
12368,SULT2B1
12369,SUMO1
12370,SUMO2
12371,SUMO3
12372,SUMO4
12373,SUN2
12374,SUOX
12375,SUPT16H
12376,SUPT20H
12377,SUPT4H1
12378,SUPT6H
12379,SUPT7L
12380,SUPV3L1
12381,SURF1
12382,SURF2
12383,SURF4
12384,SURF6
12385,SUV39H1
12386,SUV39H2
12387,SUV420H1
12388,SUZ12
12389,SVIL
12390,SVIP
12391,SWAP70
12392,SWI5
12393,SWSAP1
12394,SYAP1
12395,SYCE1
12396,SYCE1L
12397,SYCE3
12398,SYCN
12399,SYCP2
12400,SYCP2L
12401,SYCP3
12402,SYDE1
12403,SYF2
12404,SYNCRIP
12405,SYNDIG1L
12406,SYNE2
12407,SYNGR2
12408,SYNGR3
12409,SYNJ2BP
12410,SYNJ2BP-COX16
12411,SYNM
12412,SYNPO
12413,SYNPO2
12414,SYNRG
12415,SYPL1
12416,SYS1
12417,SYS1-DBNDD2
12418,SYT1
12419,SYT11
12420,SYT13
12421,SYT17
12422,SYT4
12423,SYT7
12424,SYTL1
12425,SYTL2
12426,SZRD1
12427,TAAR1
12428,TAAR2
12429,TAAR6
12430,TAB2
12431,TAB3
12432,TAC1
12433,TAC4
12434,TACC1
12435,TACSTD2
12436,TADA2B
12437,TAF10
12438,TAF11
12439,TAF13
12440,TAF15
12441,TAF1C
12442,TAF1D
12443,TAF1L
12444,TAF2
12445,TAF4
12446,TAF5L
12447,TAF7
12448,TAF9
12449,TAF9B
12450,TAGLN
12451,TAGLN2
12452,TAL2
12453,TALDO1
12454,TANC1
12455,TANC2
12456,TAOK1
12457,TAOK3
12458,TAPBP
12459,TARBP1
12460,TARDBP
12461,TARM1
12462,TARS
12463,TAS2R10
12464,TAS2R13
12465,TAS2R14
12466,TAS2R19
12467,TAS2R20
12468,TAS2R3
12469,TAS2R30
12470,TAS2R31
12471,TAS2R38
12472,TAS2R39
12473,TAS2R4
12474,TAS2R40
12475,TAS2R41
12476,TAS2R42
12477,TAS2R43
12478,TAS2R46
12479,TAS2R5
12480,TAS2R50
12481,TAS2R8
12482,TAS2R9
12483,TATDN1
12484,TAX1BP1
12485,TAX1BP3
12486,TBC1D12
12487,TBC1D14
12488,TBC1D15
12489,TBC1D17
12490,TBC1D23
12491,TBC1D3B
12492,TBC1D3F
12493,TBC1D3H
12494,TBC1D3I
12495,TBC1D4
12496,TBC1D8
12497,TBCA
12498,TBCE
12499,TBCEL
12500,TBCK
12501,TBK1
12502,TBKBP1
12503,TBL1X
12504,TBL1XR1
12505,TBL1Y
12506,TBP
12507,TBPL1
12508,TBRG1
12509,TBX1
12510,TBX2
12511,TBX20
12512,TBX3
12513,TBXA2R
12514,TC2N
12515,TCAF1
12516,TCAF2
12517,TCAP
12518,TCEA1
12519,TCEA3
12520,TCEAL1
12521,TCEAL2
12522,TCEAL3
12523,TCEAL4
12524,TCEAL6
12525,TCEAL7
12526,TCEAL8
12527,TCEB1
12528,TCEB2
12529,TCEB3
12530,TCEB3CL
12531,TCERG1
12532,TCERG1L
12533,TCF12
12534,TCF15
12535,TCF20
12536,TCF21
12537,TCF24
12538,TCF3
12539,TCF4
12540,TCF7L2
12541,TCFL5
12542,TCIRG1
12543,TCN1
12544,TCP1
12545,TCP10L2
12546,TCTEX1D2
12547,TCTEX1D4
12548,TDG
12549,TDO2
12550,TDP2
12551,TDRD1
12552,TDRP
12553,TEAD1
12554,TEAD2
12555,TECR
12556,TEKT4
12557,TEN1
12558,TENM1
12559,TERC
12560,TERF1
12561,TERF2IP
12562,TES
12563,TESC
12564,TESC-AS1
12565,TESK2
12566,TET2
12567,TEX12
12568,TEX2
12569,TEX22
12570,TEX261
12571,TEX28
12572,TEX37
12573,TEX38
12574,TEX43
12575,TFAM
12576,TFAP2A
12577,TFAP2C
12578,TFAP2E
12579,TFB2M
12580,TFCP2
12581,TFDP1
12582,TFDP2
12583,TFF1
12584,TFF2
12585,TFF3
12586,TFG
12587,TFPT
12588,TFRC
12589,TGFB1
12590,TGFB1I1
12591,TGFB2
12592,TGFB3
12593,TGFBR1
12594,TGFBR2
12595,TGFBR3L
12596,TGFBRAP1
12597,TGIF2-C20orf24
12598,TGIF2LY
12599,TGM2
12600,TGM3
12601,TGM4
12602,TGOLN2
12603,TGS1
12604,THAP1
12605,THAP11
12606,THAP5
12607,THAP7
12608,THBS1
12609,THBS2
12610,THBS4
12611,THEM4
12612,THNSL1
12613,THOC1
12614,THOC2
12615,THOC3
12616,THOC7
12617,THRA
12618,THRAP3
12619,THRB
12620,THSD4
12621,THSD7A
12622,THTPA
12623,THUMPD1
12624,THUMPD3
12625,THYN1
12626,TIA1
12627,TIAF1
12628,TIAL1
12629,TICAM2
12630,TIGD1
12631,TIGD3
12632,TIGD5
12633,TIGD6
12634,TIGD7
12635,TIMM10
12636,TIMM13
12637,TIMM17A
12638,TIMM23
12639,TIMM23B
12640,TIMM8A
12641,TIMM8B
12642,TIMM9
12643,TIMMDC1
12644,TIMP1
12645,TIMP2
12646,TIMP3
12647,TINF2
12648,TIPARP
12649,TIPRL
12650,TJP1
12651,TKTL2
12652,TLCD1
12653,TLCD2
12654,TLE1
12655,TLE2
12656,TLK1
12657,TLK2
12658,TLR2
12659,TLR4
12660,TLR7
12661,TLR8
12662,TLR9
12663,TLX2
12664,TLX3
12665,TM2D1
12666,TM2D2
12667,TM4SF1
12668,TM4SF18
12669,TM7SF2
12670,TM7SF3
12671,TM9SF2
12672,TM9SF3
12673,TMA16
12674,TMA7
12675,TMBIM1
12676,TMBIM4
12677,TMBIM6
12678,TMC4
12679,TMC5
12680,TMC8
12681,TMCC3
12682,TMCO1
12683,TMCO2
12684,TMED10
12685,TMED2
12686,TMED4
12687,TMED6
12688,TMED7
12689,TMED7-TICAM2
12690,TMED9
12691,TMEFF2
12692,TMEM100
12693,TMEM105
12694,TMEM106C
12695,TMEM109
12696,TMEM114
12697,TMEM115
12698,TMEM119
12699,TMEM120A
12700,TMEM121
12701,TMEM123
12702,TMEM125
12703,TMEM126A
12704,TMEM126B
12705,TMEM127
12706,TMEM129
12707,TMEM131
12708,TMEM133
12709,TMEM134
12710,TMEM135
12711,TMEM136
12712,TMEM140
12713,TMEM141
12714,TMEM144
12715,TMEM147
12716,TMEM14A
12717,TMEM14B
12718,TMEM14C
12719,TMEM14E
12720,TMEM150C
12721,TMEM151A
12722,TMEM158
12723,TMEM160
12724,TMEM161A
12725,TMEM161B
12726,TMEM165
12727,TMEM167A
12728,TMEM168
12729,TMEM171
12730,TMEM175
12731,TMEM176B
12732,TMEM178A
12733,TMEM178B
12734,TMEM179B
12735,TMEM181
12736,TMEM183A
12737,TMEM184A
12738,TMEM184C
12739,TMEM185B
12740,TMEM186
12741,TMEM189-UBE2V1
12742,TMEM190
12743,TMEM191B
12744,TMEM191C
12745,TMEM2
12746,TMEM200B
12747,TMEM203
12748,TMEM204
12749,TMEM205
12750,TMEM219
12751,TMEM220
12752,TMEM223
12753,TMEM229A
12754,TMEM230
12755,TMEM235
12756,TMEM238
12757,TMEM240
12758,TMEM243
12759,TMEM245
12760,TMEM251
12761,TMEM252
12762,TMEM254
12763,TMEM256
12764,TMEM259
12765,TMEM26
12766,TMEM261
12767,TMEM263
12768,TMEM30A
12769,TMEM30B
12770,TMEM30C
12771,TMEM31
12772,TMEM38A
12773,TMEM39A
12774,TMEM42
12775,TMEM45B
12776,TMEM47
12777,TMEM50A
12778,TMEM50B
12779,TMEM51
12780,TMEM52
12781,TMEM54
12782,TMEM55A
12783,TMEM56
12784,TMEM56-RWDD3
12785,TMEM57
12786,TMEM59
12787,TMEM60
12788,TMEM61
12789,TMEM63A
12790,TMEM64
12791,TMEM65
12792,TMEM69
12793,TMEM74B
12794,TMEM78
12795,TMEM79
12796,TMEM80
12797,TMEM81
12798,TMEM82
12799,TMEM86A
12800,TMEM87A
12801,TMEM87B
12802,TMEM88
12803,TMEM88B
12804,TMEM89
12805,TMEM8A
12806,TMEM8C
12807,TMEM91
12808,TMEM97
12809,TMEM9B
12810,TMF1
12811,TMIGD2
12812,TMOD3
12813,TMOD4
12814,TMPO
12815,TMPPE
12816,TMPRSS11E
12817,TMPRSS2
12818,TMSB10
12819,TMSB15A
12820,TMSB15B
12821,TMSB4X
12822,TMSB4Y
12823,TMTC3
12824,TMUB1
12825,TMX1
12826,TMX2
12827,TMX2-CTNND1
12828,TMX4
12829,TNC
12830,TNF
12831,TNFAIP1
12832,TNFAIP2
12833,TNFAIP3
12834,TNFAIP8L2
12835,TNFAIP8L3
12836,TNFRSF12A
12837,TNFRSF13C
12838,TNFRSF14
12839,TNFRSF17
12840,TNFRSF18
12841,TNFRSF19
12842,TNFRSF1A
12843,TNFRSF21
12844,TNFRSF4
12845,TNFRSF6B
12846,TNFSF10
12847,TNFSF12
12848,TNFSF12-TNFSF13
12849,TNFSF15
12850,TNFSF8
12851,TNFSF9
12852,TNIP2
12853,TNKS1BP1
12854,TNKS2
12855,TNNC1
12856,TNNC2
12857,TNNI2
12858,TNNI3
12859,TNNT1
12860,TNP1
12861,TNPO1
12862,TNRC18
12863,TNRC6A
12864,TNRC6B
12865,TNS1
12866,TNS2
12867,TNXB
12868,TOB1
12869,TOB2
12870,TOM1L1
12871,TOM1L2
12872,TOMM20
12873,TOMM20L
12874,TOMM5
12875,TOMM6
12876,TOMM7
12877,TOMM70A
12878,TOP1
12879,TOP2A
12880,TOP2B
12881,TOPBP1
12882,TOPORS
12883,TOR1A
12884,TOR1AIP2
12885,TOR4A
12886,TOX
12887,TOX4
12888,TP53
12889,TP53BP1
12890,TP53BP2
12891,TP53I13
12892,TP53I3
12893,TP53INP1
12894,TP53INP2
12895,TP53RK
12896,TP53TG1
12897,TP53TG3D
12898,TPBG
12899,TPBGL
12900,TPD52
12901,TPD52L2
12902,TPGS1
12903,TPH1
12904,TPI1
12905,TPM1
12906,TPM2
12907,TPM3
12908,TPM4
12909,TPMT
12910,TPR
12911,TPRG1-AS1
12912,TPRG1L
12913,TPRKB
12914,TPRN
12915,TPSB2
12916,TPSD1
12917,TPSG1
12918,TPST2
12919,TPT1
12920,TPTE
12921,TPX2
12922,TRA2A
12923,TRA2B
12924,TRABD
12925,TRAF3IP1
12926,TRAK2
12927,TRAM1
12928,TRAM1L1
12929,TRAM2-AS1
12930,TRAP1
12931,TRAPPC1
12932,TRAPPC11
12933,TRAPPC2B
12934,TRAPPC5
12935,TRAPPC6A
12936,TRAPPC6B
12937,TRBV11-2
12938,TRERNA1
12939,TRHR
12940,TRIAP1
12941,TRIB1
12942,TRIB2
12943,TRIM13
12944,TRIM14
12945,TRIM16L
12946,TRIM22
12947,TRIM24
12948,TRIM27
12949,TRIM32
12950,TRIM33
12951,TRIM36
12952,TRIM37
12953,TRIM38
12954,TRIM44
12955,TRIM48
12956,TRIM49B
12957,TRIM49C
12958,TRIM49D1
12959,TRIM5
12960,TRIM52
12961,TRIM54
12962,TRIM56
12963,TRIM58
12964,TRIM61
12965,TRIM62
12966,TRIM68
12967,TRIM72
12968,TRIM73
12969,TRIM74
12970,TRIM77
12971,TRIM8
12972,TRIP10
12973,TRIP11
12974,TRIP12
12975,TRIP4
12976,TRIQK
12977,TRIT1
12978,TRMT10C
12979,TRMT112
12980,TRMT12
12981,TRMT13
12982,TRMT61B
12983,TRNP1
12984,TRNT1
12985,TROVE2
12986,TRPC4AP
12987,TRPM7
12988,TRPM8
12989,TRPS1
12990,TRPT1
12991,TRPV6
12992,TRUB1
12993,TSACC
12994,TSC22D1
12995,TSEN15
12996,TSEN2
12997,TSG101
12998,TSGA10
12999,TSHZ2
13000,TSHZ3
13001,TSKU
13002,TSN
13003,TSNAX
13004,TSPAN1
13005,TSPAN13
13006,TSPAN15
13007,TSPAN17
13008,TSPAN18
13009,TSPAN19
13010,TSPAN2
13011,TSPAN3
13012,TSPAN7
13013,TSPAN8
13014,TSPO
13015,TSPO2
13016,TSPY8
13017,TSPYL1
13018,TSPYL2
13019,TSPYL4
13020,TSPYL5
13021,TSPYL6
13022,TSR2
13023,TSR3
13024,TSSK2
13025,TSSK3
13026,TSSK6
13027,TST
13028,TSTA3
13029,TSTD1
13030,TTC1
13031,TTC14
13032,TTC17
13033,TTC19
13034,TTC21B
13035,TTC3
13036,TTC30A
13037,TTC32
13038,TTC33
13039,TTC36
13040,TTC37
13041,TTC6
13042,TTC9B
13043,TTI1
13044,TTI2
13045,TTLL11-IT1
13046,TTLL12
13047,TTLL3
13048,TTLL5
13049,TTLL7
13050,TTN
13051,TTTY10
13052,TTTY14
13053,TTTY15
13054,TTTY16
13055,TTTY18
13056,TTTY19
13057,TTTY21
13058,TTTY22
13059,TTYH3
13060,TUBA1A
13061,TUBA1B
13062,TUBA1C
13063,TUBA3C
13064,TUBA3D
13065,TUBB
13066,TUBB2A
13067,TUBB2B
13068,TUBB4A
13069,TUBB4B
13070,TUBB6
13071,TUBD1
13072,TUBG1
13073,TUFM
13074,TULP4
13075,TUNAR
13076,TUSC1
13077,TUSC3
13078,TUSC5
13079,TUSC8
13080,TVP23C
13081,TVP23C-CDRT4
13082,TWF1
13083,TWF2
13084,TWIST1
13085,TWIST2
13086,TWISTNB
13087,TWSG1
13088,TXLNA
13089,TXLNB
13090,TXN
13091,TXNDC11
13092,TXNDC12
13093,TXNDC15
13094,TXNDC16
13095,TXNDC17
13096,TXNDC5
13097,TXNDC9
13098,TXNIP
13099,TXNRD3NB
13100,TYMP
13101,TYMS
13102,TYROBP
13103,TYSND1
13104,TYW1
13105,TYW1B
13106,TYW3
13107,U2AF1
13108,U2AF2
13109,U2SURP
13110,U47924.27
13111,U47924.32
13112,U51561.1
13113,U66059.58
13114,U91319.1
13115,U91328.19
13116,U91328.22
13117,UACA
13118,UAP1
13119,UBA1
13120,UBA2
13121,UBA3
13122,UBA5
13123,UBA52
13124,UBA6
13125,UBAC1
13126,UBAC2-AS1
13127,UBALD1
13128,UBALD2
13129,UBAP1
13130,UBAP2
13131,UBAP2L
13132,UBB
13133,UBBP4
13134,UBC
13135,UBD
13136,UBE2A
13137,UBE2B
13138,UBE2C
13139,UBE2D1
13140,UBE2D2
13141,UBE2D3
13142,UBE2D4
13143,UBE2E1
13144,UBE2E3
13145,UBE2G1
13146,UBE2G2
13147,UBE2H
13148,UBE2J1
13149,UBE2K
13150,UBE2L3
13151,UBE2L6
13152,UBE2M
13153,UBE2N
13154,UBE2Q1
13155,UBE2Q2
13156,UBE2QL1
13157,UBE2R2
13158,UBE2S
13159,UBE2V1
13160,UBE2V2
13161,UBE2Z
13162,UBE3A
13163,UBE3C
13164,UBE4A
13165,UBE4B
13166,UBL3
13167,UBL4A
13168,UBL4B
13169,UBL5
13170,UBLCP1
13171,UBN2
13172,UBP1
13173,UBQLN1
13174,UBQLN4
13175,UBR2
13176,UBR3
13177,UBR4
13178,UBR5
13179,UBTD1
13180,UBTD2
13181,UBXN2B
13182,UBXN4
13183,UBXN7
13184,UBXN8
13185,UCHL3
13186,UCHL5
13187,UCK1
13188,UCKL1
13189,UCN
13190,UCN2
13191,UCN3
13192,UFC1
13193,UFD1L
13194,UFL1
13195,UFM1
13196,UFSP1
13197,UFSP2
13198,UG0898H09
13199,UGCG
13200,UGDH
13201,UGGT1
13202,UGP2
13203,UGT1A1
13204,UGT1A10
13205,UGT1A3
13206,UGT1A4
13207,UGT1A5
13208,UGT1A7
13209,UGT1A8
13210,UGT1A9
13211,UGT2B15
13212,UGT2B17
13213,UGT2B4
13214,UHMK1
13215,UHRF1
13216,ULBP2
13217,ULBP3
13218,ULK1
13219,UNC13B
13220,UNC50
13221,UNC5A
13222,UNC5B
13223,UNC80
13224,UNCX
13225,UPF2
13226,UPF3A
13227,UPF3B
13228,UPK1A
13229,UPK3A
13230,UPK3BL
13231,UPP1
13232,UPRT
13233,UQCC2
13234,UQCC3
13235,UQCR10
13236,UQCR11
13237,UQCRC2
13238,UQCRFS1
13239,UQCRH
13240,UQCRHL
13241,UQCRQ
13242,URAD
13243,URB1-AS1
13244,URGCP
13245,URGCP-MRPS24
13246,URI1
13247,USF2
13248,USH1G
13249,USMG5
13250,USO1
13251,USP10
13252,USP14
13253,USP16
13254,USP17L10
13255,USP17L11
13256,USP17L12
13257,USP17L13
13258,USP17L24
13259,USP17L3
13260,USP17L7
13261,USP17L8
13262,USP18
13263,USP22
13264,USP24
13265,USP25
13266,USP27X
13267,USP27X-AS1
13268,USP3
13269,USP32
13270,USP33
13271,USP34
13272,USP4
13273,USP46-AS1
13274,USP47
13275,USP48
13276,USP53
13277,USP54
13278,USP7
13279,USP8
13280,USP9X
13281,USP9Y
13282,USPL1
13283,UTF1
13284,UTP11L
13285,UTP14C
13286,UTP15
13287,UTP18
13288,UTP23
13289,UTP3
13290,UTP6
13291,UTRN
13292,UTS2R
13293,UTY
13294,UVRAG
13295,UXT
13296,VAC14
13297,VAMP1
13298,VAMP2
13299,VAMP3
13300,VAMP5
13301,VAMP7
13302,VAMP8
13303,VAPA
13304,VASN
13305,VAX2
13306,VBP1
13307,VCAN
13308,VCL
13309,VCP
13310,VCPIP1
13311,VCX
13312,VCX3A
13313,VCX3B
13314,VCY
13315,VDAC1
13316,VDAC2
13317,VDAC3
13318,VEGFA
13319,VEGFB
13320,VENTX
13321,VENTXP1
13322,VEZF1
13323,VEZT
13324,VGF
13325,VGLL3
13326,VHL
13327,VIM
13328,VIMP
13329,VKORC1L1
13330,VMAC
13331,VMO1
13332,VMP1
13333,VN1R2
13334,VOPP1
13335,VPRBP
13336,VPREB3
13337,VPS13A
13338,VPS13B
13339,VPS13C
13340,VPS13D
13341,VPS26A
13342,VPS28
13343,VPS29
13344,VPS36
13345,VPS37C
13346,VPS37D
13347,VPS41
13348,VPS4A
13349,VPS4B
13350,VPS51
13351,VPS54
13352,VPS9D1
13353,VSIG2
13354,VSIG8
13355,VSNL1
13356,VSTM2B
13357,VSTM2L
13358,VTI1B
13359,VWA1
13360,VWA2
13361,VWA5B1
13362,VWA9
13363,WAC
13364,WAPAL
13365,WARS
13366,WASF2
13367,WASF3
13368,WASH1
13369,WASIR2
13370,WASL
13371,WBP1
13372,WBP11
13373,WBP1L
13374,WBP4
13375,WBP5
13376,WBSCR27
13377,WDFY3
13378,WDR1
13379,WDR24
13380,WDR26
13381,WDR34
13382,WDR38
13383,WDR43
13384,WDR45B
13385,WDR53
13386,WDR5B
13387,WDR60
13388,WDR74
13389,WDR75
13390,WDR82
13391,WDR86
13392,WDR89
13393,WDR93
13394,WDSUB1
13395,WDYHV1
13396,WEE1
13397,WFDC1
13398,WFDC10A
13399,WFDC12
13400,WFDC13
13401,WFDC2
13402,WFIKKN1
13403,WHAMM
13404,WHSC1L1
13405,WI2-3308P17.2
13406,WI2-80269A6.1
13407,WI2-87327B8.1
13408,WIPF1
13409,WIPI1
13410,WISP1
13411,WLS
13412,WNK1
13413,WNK2
13414,WNK4
13415,WNT1
13416,WNT11
13417,WNT2
13418,WNT2B
13419,WNT3A
13420,WNT5A
13421,WNT6
13422,WNT7B
13423,WRNIP1
13424,WSB1
13425,WSB2
13426,WTAP
13427,WWC2-AS2
